threads,buckets,n,generating_random_numbers,bucket_distribution_private_sort,shared_bucket_sort,initial_table_merge_bucket,total_runtime,
1 800 4000000 0.035561 0.731776 0.123128 0.011085 0.914470
1 800 5000000 0.040317 0.931780 0.157512 0.013627 1.158808
1 800 5000000 0.039769 0.923717 0.155520 0.013360 1.147965
1 800 5000000 0.039718 0.923119 0.157682 0.014105 1.150256
1 800 6000000 0.046140 1.123379 0.188107 0.016290 1.391717
1 800 6000000 0.045207 1.132318 0.189287 0.016580 1.402990
1 800 6000000 0.047717 1.127321 0.188547 0.016500 1.397076
1 800 7000000 0.052352 1.340525 0.222056 0.019164 1.653989
1 800 7000000 0.051140 1.324821 0.226751 0.019257 1.641984
1 800 7000000 0.054586 1.535996 0.239559 0.020544 1.871202
1 800 8000000 0.058998 1.560825 0.258450 0.021810 1.924415
1 800 8000000 0.058414 1.519170 0.258248 0.021094 1.880924
1 800 8000000 0.056663 1.523649 0.257082 0.021400 1.881888
1 800 9000000 0.062778 1.723576 0.294033 0.024179 2.130896
1 800 9000000 0.065517 1.739412 0.292302 0.024361 2.146393
1 800 9000000 0.064868 1.729435 0.294011 0.024084 2.138119
1 800 10000000 0.068220 1.993064 0.336520 0.028267 2.453786
1 800 10000000 0.071314 1.950940 0.326991 0.026738 2.404287
1 800 10000000 0.070239 1.964188 0.333648 0.026976 2.422339
1 900 1000000 0.017468 0.174130 0.029527 0.003410 0.232303
1 900 1000000 0.013714 0.173065 0.045485 0.003672 0.242134
1 900 1000000 0.016216 0.173042 0.028987 0.003500 0.228897
1 900 2000000 0.022528 0.352245 0.058872 0.005891 0.447170
1 900 2000000 0.022426 0.355690 0.059041 0.006075 0.452096
1 900 2000000 0.023499 0.357354 0.059277 0.005951 0.455211
1 900 3000000 0.029778 0.542835 0.089203 0.008682 0.681136
1 900 3000000 0.028033 0.548497 0.090049 0.008585 0.686714
1 900 3000000 0.029287 0.539329 0.091291 0.008330 0.678575
1 900 4000000 0.034716 0.734410 0.123480 0.011295 0.917304
1 900 4000000 0.036427 0.734951 0.123810 0.010789 0.919770
1 900 4000000 0.035522 0.739375 0.121613 0.011047 0.920898
1 900 5000000 0.041570 0.930104 0.155487 0.013832 1.156229
1 900 5000000 0.062720 0.928398 0.156719 0.014268 1.178420
1 900 5000000 0.038972 0.926683 0.157556 0.013948 1.153154
1 900 6000000 0.044688 1.173428 0.200648 0.016780 1.453607
1 900 6000000 0.048852 1.296944 0.194191 0.016747 1.575404
1 900 6000000 0.048975 1.132674 0.187427 0.015986 1.403238
1 900 7000000 0.051177 1.339656 0.232330 0.019635 1.663100
1 900 7000000 0.054233 1.344593 0.222843 0.018968 1.664048
1 900 7000000 0.052983 1.338650 0.221193 0.018741 1.652099
1 900 8000000 0.058136 1.523975 0.257974 0.021968 1.885132
1 900 8000000 0.055616 1.521286 0.259958 0.021511 1.881831
1 900 8000000 0.056513 1.520555 0.260124 0.021653 1.882236
1 900 9000000 0.071930 1.728818 0.294049 0.023920 2.143977
1 900 9000000 0.065723 1.724710 0.294933 0.023637 2.135562
1 900 9000000 0.064981 1.727733 0.292445 0.024352 2.134421
1 900 10000000 0.085070 1.926800 0.326690 0.026558 2.394528
1 900 10000000 0.071262 1.940957 0.329837 0.027004 2.398667
1 900 10000000 0.070176 2.014128 0.372744 0.032744 2.519236
1 1000 1000000 0.017022 0.205205 0.031874 0.003960 0.265825
1 1000 1000000 0.017279 0.187370 0.031771 0.003919 0.248628
1 1000 1000000 0.016200 0.187861 0.031477 0.003893 0.246560
1 1000 2000000 0.025202 0.381032 0.063600 0.006756 0.486643
1 1000 2000000 0.024655 0.366759 0.059236 0.006470 0.465680
1 1000 2000000 0.024136 0.361300 0.059801 0.006278 0.460906
1 1000 3000000 0.044174 0.543676 0.090741 0.008920 0.699529
1 1000 3000000 0.030002 0.549715 0.090113 0.008870 0.691151
1 1000 3000000 0.030548 0.546364 0.091068 0.008996 0.689183
1 1000 4000000 0.034148 0.735564 0.122755 0.011580 0.918394
1 1000 4000000 0.034571 0.735964 0.123495 0.011637 0.919571
1 1000 4000000 0.048699 0.737820 0.124217 0.010989 0.935705
1 1000 5000000 0.039711 0.928700 0.157114 0.014165 1.155980
1 1000 5000000 0.039482 0.929177 0.157151 0.014029 1.155880
1 1000 5000000 0.040043 0.940621 0.158920 0.013529 1.169327
1 1000 6000000 0.046196 1.125233 0.188412 0.016565 1.397988
1 1000 6000000 0.045788 1.124393 0.186435 0.016744 1.391434
1 1000 6000000 0.046696 1.168832 0.200741 0.017507 1.451772
1 1000 7000000 0.054493 1.370982 0.227134 0.019009 1.693039
1 1000 7000000 0.051792 1.329510 0.222962 0.022985 1.648099
1 1000 7000000 0.051299 1.348764 0.230693 0.019982 1.671887
1 1000 8000000 0.057477 1.529703 0.258781 0.021701 1.892692
1 1000 8000000 0.058358 1.522659 0.257563 0.022015 1.883935
1 1000 8000000 0.057977 1.519380 0.255529 0.022004 1.878761
1 1000 9000000 0.062287 1.737034 0.293148 0.024083 2.144240
1 1000 9000000 0.065350 1.730266 0.292168 0.024437 2.138096
1 1000 9000000 0.063408 1.753750 0.325084 0.024998 2.194530
1 1000 10000000 0.071185 1.994160 0.338101 0.027446 2.461248
